TRACK_ID,PATH,DURATION,split,npy_path,n_mels,n_frames
track_1081704,04/1081704.mp3,339.7,train,artifacts/melspecs\04\1081704.npy,128,1292
track_1081705,05/1081705.mp3,252.0,train,artifacts/melspecs\05\1081705.npy,128,1292
track_1081706,06/1081706.mp3,212.3,train,artifacts/melspecs\06\1081706.npy,128,1292
track_1081707,07/1081707.mp3,216.0,train,artifacts/melspecs\07\1081707.npy,128,1292
track_1081708,08/1081708.mp3,260.1,train,artifacts/melspecs\08\1081708.npy,128,1292
track_1081709,09/1081709.mp3,263.9,train,artifacts/melspecs\09\1081709.npy,128,1292
track_1081710,10/1081710.mp3,268.2,train,artifacts/melspecs\10\1081710.npy,128,1292
track_1081711,11/1081711.mp3,258.5,train,artifacts/melspecs\11\1081711.npy,128,1292
track_1081712,12/1081712.mp3,251.1,train,artifacts/melspecs\12\1081712.npy,128,1292
track_1081713,13/1081713.mp3,259.2,train,artifacts/melspecs\13\1081713.npy,128,1292
track_1081715,15/1081715.mp3,247.4,train,artifacts/melspecs\15\1081715.npy,128,1292
track_1081716,16/1081716.mp3,247.4,train,artifacts/melspecs\16\1081716.npy,128,1292
track_1083213,13/1083213.mp3,192.4,train,artifacts/melspecs\13\1083213.npy,128,1292
track_1083214,14/1083214.mp3,302.6,train,artifacts/melspecs\14\1083214.npy,128,1292
track_1083215,15/1083215.mp3,169.1,train,artifacts/melspecs\15\1083215.npy,128,1292
track_1083216,16/1083216.mp3,262.0,train,artifacts/melspecs\16\1083216.npy,128,1292
track_1083217,17/1083217.mp3,235.4,train,artifacts/melspecs\17\1083217.npy,128,1292
track_1083218,18/1083218.mp3,302.6,train,artifacts/melspecs\18\1083218.npy,128,1292
track_1083219,19/1083219.mp3,201.7,train,artifacts/melspecs\19\1083219.npy,128,1292
track_1083302,02/1083302.mp3,165.5,train,artifacts/melspecs\02\1083302.npy,128,1292
track_1083303,03/1083303.mp3,155.0,train,artifacts/melspecs\03\1083303.npy,128,1292
track_1083305,05/1083305.mp3,73.4,train,artifacts/melspecs\05\1083305.npy,128,1292
track_1084910,10/1084910.mp3,41.0,train,artifacts/melspecs\10\1084910.npy,128,1292
track_1084911,11/1084911.mp3,33.2,train,artifacts/melspecs\11\1084911.npy,128,1292
track_1084912,12/1084912.mp3,90.5,train,artifacts/melspecs\12\1084912.npy,128,1292
track_1084914,14/1084914.mp3,114.5,train,artifacts/melspecs\14\1084914.npy,128,1292
track_1087100,00/1087100.mp3,126.6,train,artifacts/melspecs\00\1087100.npy,128,1292
track_1087101,01/1087101.mp3,151.8,train,artifacts/melspecs\01\1087101.npy,128,1292
track_1087102,02/1087102.mp3,126.6,train,artifacts/melspecs\02\1087102.npy,128,1292
track_1087103,03/1087103.mp3,93.9,train,artifacts/melspecs\03\1087103.npy,128,1292
track_1087104,04/1087104.mp3,132.6,train,artifacts/melspecs\04\1087104.npy,128,1292
track_1087105,05/1087105.mp3,127.3,train,artifacts/melspecs\05\1087105.npy,128,1292
track_1087106,06/1087106.mp3,100.7,train,artifacts/melspecs\06\1087106.npy,128,1292
track_1087107,07/1087107.mp3,129.4,train,artifacts/melspecs\07\1087107.npy,128,1292
track_1087108,08/1087108.mp3,163.5,train,artifacts/melspecs\08\1087108.npy,128,1292
track_1087109,09/1087109.mp3,145.0,train,artifacts/melspecs\09\1087109.npy,128,1292
track_1087110,10/1087110.mp3,116.2,train,artifacts/melspecs\10\1087110.npy,128,1292
track_1087111,11/1087111.mp3,111.5,train,artifacts/melspecs\11\1087111.npy,128,1292
track_1087112,12/1087112.mp3,127.5,train,artifacts/melspecs\12\1087112.npy,128,1292
track_1088603,03/1088603.mp3,30.6,train,artifacts/melspecs\03\1088603.npy,128,1292
track_1092901,01/1092901.mp3,175.5,train,artifacts/melspecs\01\1092901.npy,128,1292
track_1093606,06/1093606.mp3,218.2,train,artifacts/melspecs\06\1093606.npy,128,1292
track_1093607,07/1093607.mp3,270.7,train,artifacts/melspecs\07\1093607.npy,128,1292
track_1093608,08/1093608.mp3,268.6,train,artifacts/melspecs\08\1093608.npy,128,1292
track_1093609,09/1093609.mp3,222.0,train,artifacts/melspecs\09\1093609.npy,128,1292
track_1093610,10/1093610.mp3,241.9,train,artifacts/melspecs\10\1093610.npy,128,1292
track_1093613,13/1093613.mp3,269.1,train,artifacts/melspecs\13\1093613.npy,128,1292
track_1093614,14/1093614.mp3,185.2,train,artifacts/melspecs\14\1093614.npy,128,1292
track_1093615,15/1093615.mp3,255.0,train,artifacts/melspecs\15\1093615.npy,128,1292
track_1093616,16/1093616.mp3,230.7,train,artifacts/melspecs\16\1093616.npy,128,1292
track_1093617,17/1093617.mp3,264.6,train,artifacts/melspecs\17\1093617.npy,128,1292
track_1094515,15/1094515.mp3,104.0,train,artifacts/melspecs\15\1094515.npy,128,1292
track_1094517,17/1094517.mp3,162.0,train,artifacts/melspecs\17\1094517.npy,128,1292
track_1095102,02/1095102.mp3,390.3,train,artifacts/melspecs\02\1095102.npy,128,1292
track_1096511,11/1096511.mp3,295.7,train,artifacts/melspecs\11\1096511.npy,128,1292
track_1098504,04/1098504.mp3,254.0,train,artifacts/melspecs\04\1098504.npy,128,1292
track_1103308,08/1103308.mp3,266.0,train,artifacts/melspecs\08\1103308.npy,128,1292
track_1108005,05/1108005.mp3,289.6,train,artifacts/melspecs\05\1108005.npy,128,1292
track_1108302,02/1108302.mp3,237.9,train,artifacts/melspecs\02\1108302.npy,128,1292
track_1111209,09/1111209.mp3,290.4,train,artifacts/melspecs\09\1111209.npy,128,1292
track_1115513,13/1115513.mp3,247.9,train,artifacts/melspecs\13\1115513.npy,128,1292
track_1115915,15/1115915.mp3,201.0,train,artifacts/melspecs\15\1115915.npy,128,1292
track_1116711,11/1116711.mp3,63.2,train,artifacts/melspecs\11\1116711.npy,128,1292
track_1116712,12/1116712.mp3,114.2,train,artifacts/melspecs\12\1116712.npy,128,1292
track_1121400,00/1121400.mp3,198.2,train,artifacts/melspecs\00\1121400.npy,128,1292
track_1121401,01/1121401.mp3,193.4,train,artifacts/melspecs\01\1121401.npy,128,1292
track_1121402,02/1121402.mp3,191.2,train,artifacts/melspecs\02\1121402.npy,128,1292
track_1121403,03/1121403.mp3,143.6,train,artifacts/melspecs\03\1121403.npy,128,1292
track_1121404,04/1121404.mp3,178.1,train,artifacts/melspecs\04\1121404.npy,128,1292
track_1121405,05/1121405.mp3,181.0,train,artifacts/melspecs\05\1121405.npy,128,1292
track_1121406,06/1121406.mp3,266.8,train,artifacts/melspecs\06\1121406.npy,128,1292
track_1121408,08/1121408.mp3,362.9,train,artifacts/melspecs\08\1121408.npy,128,1292
track_1121409,09/1121409.mp3,172.2,train,artifacts/melspecs\09\1121409.npy,128,1292
track_1121413,13/1121413.mp3,359.0,train,artifacts/melspecs\13\1121413.npy,128,1292
track_1121414,14/1121414.mp3,352.9,train,artifacts/melspecs\14\1121414.npy,128,1292
track_1121415,15/1121415.mp3,366.9,train,artifacts/melspecs\15\1121415.npy,128,1292
track_1121416,16/1121416.mp3,399.7,train,artifacts/melspecs\16\1121416.npy,128,1292
track_1121417,17/1121417.mp3,352.5,train,artifacts/melspecs\17\1121417.npy,128,1292
track_1121418,18/1121418.mp3,279.3,train,artifacts/melspecs\18\1121418.npy,128,1292
track_1121503,03/1121503.mp3,187.3,train,artifacts/melspecs\03\1121503.npy,128,1292
track_1121504,04/1121504.mp3,210.8,train,artifacts/melspecs\04\1121504.npy,128,1292
track_1122913,13/1122913.mp3,261.4,train,artifacts/melspecs\13\1122913.npy,128,1292
track_1122915,15/1122915.mp3,465.9,train,artifacts/melspecs\15\1122915.npy,128,1292
track_1128218,18/1128218.mp3,214.0,train,artifacts/melspecs\18\1128218.npy,128,1292
track_1129800,00/1129800.mp3,525.5,train,artifacts/melspecs\00\1129800.npy,128,1292
track_1129801,01/1129801.mp3,455.3,train,artifacts/melspecs\01\1129801.npy,128,1292
track_1131209,09/1131209.mp3,471.7,train,artifacts/melspecs\09\1131209.npy,128,1292
track_1132803,03/1132803.mp3,172.3,train,artifacts/melspecs\03\1132803.npy,128,1292
track_1132804,04/1132804.mp3,95.6,train,artifacts/melspecs\04\1132804.npy,128,1292
track_1132805,05/1132805.mp3,153.6,train,artifacts/melspecs\05\1132805.npy,128,1292
track_1132806,06/1132806.mp3,61.4,train,artifacts/melspecs\06\1132806.npy,128,1292
track_1136612,12/1136612.mp3,129.0,train,artifacts/melspecs\12\1136612.npy,128,1292
track_1137710,10/1137710.mp3,266.0,train,artifacts/melspecs\10\1137710.npy,128,1292
track_1137711,11/1137711.mp3,266.0,train,artifacts/melspecs\11\1137711.npy,128,1292
track_1149205,05/1149205.mp3,58.7,train,artifacts/melspecs\05\1149205.npy,128,1292
track_1149206,06/1149206.mp3,54.9,train,artifacts/melspecs\06\1149206.npy,128,1292
track_1149207,07/1149207.mp3,82.3,train,artifacts/melspecs\07\1149207.npy,128,1292
track_1149208,08/1149208.mp3,71.1,train,artifacts/melspecs\08\1149208.npy,128,1292
track_1149209,09/1149209.mp3,56.9,train,artifacts/melspecs\09\1149209.npy,128,1292
track_1149210,10/1149210.mp3,75.0,train,artifacts/melspecs\10\1149210.npy,128,1292
track_1149211,11/1149211.mp3,81.4,train,artifacts/melspecs\11\1149211.npy,128,1292
track_1149212,12/1149212.mp3,84.0,train,artifacts/melspecs\12\1149212.npy,128,1292
track_1149214,14/1149214.mp3,56.6,train,artifacts/melspecs\14\1149214.npy,128,1292
track_1149215,15/1149215.mp3,82.3,train,artifacts/melspecs\15\1149215.npy,128,1292
track_1149216,16/1149216.mp3,54.9,train,artifacts/melspecs\16\1149216.npy,128,1292
track_1149217,17/1149217.mp3,70.6,train,artifacts/melspecs\17\1149217.npy,128,1292
track_1149218,18/1149218.mp3,68.6,train,artifacts/melspecs\18\1149218.npy,128,1292
track_1149219,19/1149219.mp3,54.9,train,artifacts/melspecs\19\1149219.npy,128,1292
track_1157701,01/1157701.mp3,245.0,train,artifacts/melspecs\01\1157701.npy,128,1292
track_1159615,15/1159615.mp3,180.4,train,artifacts/melspecs\15\1159615.npy,128,1292
track_1159704,04/1159704.mp3,259.6,train,artifacts/melspecs\04\1159704.npy,128,1292
track_1160604,04/1160604.mp3,391.9,train,artifacts/melspecs\04\1160604.npy,128,1292
track_1162506,06/1162506.mp3,110.9,train,artifacts/melspecs\06\1162506.npy,128,1292
track_1164200,00/1164200.mp3,96.0,train,artifacts/melspecs\00\1164200.npy,128,1292
track_1164201,01/1164201.mp3,38.4,train,artifacts/melspecs\01\1164201.npy,128,1292
track_1164202,02/1164202.mp3,80.0,train,artifacts/melspecs\02\1164202.npy,128,1292
track_1164203,03/1164203.mp3,115.2,train,artifacts/melspecs\03\1164203.npy,128,1292
track_1164204,04/1164204.mp3,80.0,train,artifacts/melspecs\04\1164204.npy,128,1292
track_1164205,05/1164205.mp3,174.6,train,artifacts/melspecs\05\1164205.npy,128,1292
track_1164206,06/1164206.mp3,76.8,train,artifacts/melspecs\06\1164206.npy,128,1292
track_1164207,07/1164207.mp3,57.6,train,artifacts/melspecs\07\1164207.npy,128,1292
track_1164210,10/1164210.mp3,134.1,train,artifacts/melspecs\10\1164210.npy,128,1292
track_1164211,11/1164211.mp3,87.3,train,artifacts/melspecs\11\1164211.npy,128,1292
track_1165403,03/1165403.mp3,308.4,train,artifacts/melspecs\03\1165403.npy,128,1292
track_1167300,00/1167300.mp3,65.2,train,artifacts/melspecs\00\1167300.npy,128,1292
track_1167301,01/1167301.mp3,34.5,train,artifacts/melspecs\01\1167301.npy,128,1292
track_1167302,02/1167302.mp3,110.3,train,artifacts/melspecs\02\1167302.npy,128,1292
track_1167304,04/1167304.mp3,187.5,train,artifacts/melspecs\04\1167304.npy,128,1292
track_1167306,06/1167306.mp3,68.3,train,artifacts/melspecs\06\1167306.npy,128,1292
track_1167618,18/1167618.mp3,341.5,train,artifacts/melspecs\18\1167618.npy,128,1292
track_1168808,08/1168808.mp3,236.9,train,artifacts/melspecs\08\1168808.npy,128,1292
track_1168809,09/1168809.mp3,239.4,train,artifacts/melspecs\09\1168809.npy,128,1292
track_1168810,10/1168810.mp3,337.0,train,artifacts/melspecs\10\1168810.npy,128,1292
track_1168812,12/1168812.mp3,231.3,train,artifacts/melspecs\12\1168812.npy,128,1292
track_1168813,13/1168813.mp3,261.6,train,artifacts/melspecs\13\1168813.npy,128,1292
track_1168814,14/1168814.mp3,341.5,train,artifacts/melspecs\14\1168814.npy,128,1292
track_1176411,11/1176411.mp3,296.8,train,artifacts/melspecs\11\1176411.npy,128,1292
track_1176413,13/1176413.mp3,302.4,train,artifacts/melspecs\13\1176413.npy,128,1292
track_1177012,12/1177012.mp3,207.2,train,artifacts/melspecs\12\1177012.npy,128,1292
track_1177013,13/1177013.mp3,207.3,train,artifacts/melspecs\13\1177013.npy,128,1292
track_1178100,00/1178100.mp3,195.6,train,artifacts/melspecs\00\1178100.npy,128,1292
track_1179111,11/1179111.mp3,428.0,train,artifacts/melspecs\11\1179111.npy,128,1292
track_1179510,10/1179510.mp3,219.2,train,artifacts/melspecs\10\1179510.npy,128,1292
track_1179511,11/1179511.mp3,139.4,train,artifacts/melspecs\11\1179511.npy,128,1292
track_1179517,17/1179517.mp3,142.3,train,artifacts/melspecs\17\1179517.npy,128,1292
track_1179518,18/1179518.mp3,209.1,train,artifacts/melspecs\18\1179518.npy,128,1292
track_1179715,15/1179715.mp3,260.7,train,artifacts/melspecs\15\1179715.npy,128,1292
track_1179716,16/1179716.mp3,222.8,train,artifacts/melspecs\16\1179716.npy,128,1292
track_1179718,18/1179718.mp3,233.4,train,artifacts/melspecs\18\1179718.npy,128,1292
track_1187318,18/1187318.mp3,287.4,train,artifacts/melspecs\18\1187318.npy,128,1292
track_1189902,02/1189902.mp3,124.2,train,artifacts/melspecs\02\1189902.npy,128,1292
track_1189906,06/1189906.mp3,199.7,train,artifacts/melspecs\06\1189906.npy,128,1292
track_1189910,10/1189910.mp3,183.0,train,artifacts/melspecs\10\1189910.npy,128,1292
track_1189912,12/1189912.mp3,108.6,train,artifacts/melspecs\12\1189912.npy,128,1292
track_1190015,15/1190015.mp3,180.0,train,artifacts/melspecs\15\1190015.npy,128,1292
track_1190016,16/1190016.mp3,180.0,train,artifacts/melspecs\16\1190016.npy,128,1292
track_1190017,17/1190017.mp3,180.0,train,artifacts/melspecs\17\1190017.npy,128,1292
track_1190104,04/1190104.mp3,1766.0,train,artifacts/melspecs\04\1190104.npy,128,1292
track_1190616,16/1190616.mp3,255.3,train,artifacts/melspecs\16\1190616.npy,128,1292
track_1190617,17/1190617.mp3,255.3,train,artifacts/melspecs\17\1190617.npy,128,1292
track_1193401,01/1193401.mp3,636.3,train,artifacts/melspecs\01\1193401.npy,128,1292
track_1197103,03/1197103.mp3,128.4,train,artifacts/melspecs\03\1197103.npy,128,1292
track_1197104,04/1197104.mp3,132.5,train,artifacts/melspecs\04\1197104.npy,128,1292
track_1202105,05/1202105.mp3,32.0,train,artifacts/melspecs\05\1202105.npy,128,1292
track_1203115,15/1203115.mp3,283.7,train,artifacts/melspecs\15\1203115.npy,128,1292
track_1203201,01/1203201.mp3,197.2,train,artifacts/melspecs\01\1203201.npy,128,1292
track_1203202,02/1203202.mp3,280.3,train,artifacts/melspecs\02\1203202.npy,128,1292
track_1203203,03/1203203.mp3,277.7,train,artifacts/melspecs\03\1203203.npy,128,1292
track_1211800,00/1211800.mp3,264.0,train,artifacts/melspecs\00\1211800.npy,128,1292
track_1214917,17/1214917.mp3,120.0,train,artifacts/melspecs\17\1214917.npy,128,1292
track_1214918,18/1214918.mp3,172.9,train,artifacts/melspecs\18\1214918.npy,128,1292
track_1214919,19/1214919.mp3,245.6,train,artifacts/melspecs\19\1214919.npy,128,1292
track_1216210,10/1216210.mp3,182.8,train,artifacts/melspecs\10\1216210.npy,128,1292
track_1216211,11/1216211.mp3,182.8,train,artifacts/melspecs\11\1216211.npy,128,1292
track_1216213,13/1216213.mp3,183.0,train,artifacts/melspecs\13\1216213.npy,128,1292
track_1216214,14/1216214.mp3,193.6,train,artifacts/melspecs\14\1216214.npy,128,1292
track_1216215,15/1216215.mp3,193.4,train,artifacts/melspecs\15\1216215.npy,128,1292
track_1218918,18/1218918.mp3,234.0,train,artifacts/melspecs\18\1218918.npy,128,1292
track_1219207,07/1219207.mp3,83.3,train,artifacts/melspecs\07\1219207.npy,128,1292
track_1219208,08/1219208.mp3,258.0,train,artifacts/melspecs\08\1219208.npy,128,1292
track_1219209,09/1219209.mp3,289.6,train,artifacts/melspecs\09\1219209.npy,128,1292
track_1219210,10/1219210.mp3,192.1,train,artifacts/melspecs\10\1219210.npy,128,1292
track_1219211,11/1219211.mp3,226.2,train,artifacts/melspecs\11\1219211.npy,128,1292
track_1219212,12/1219212.mp3,185.6,train,artifacts/melspecs\12\1219212.npy,128,1292
track_1219214,14/1219214.mp3,240.5,train,artifacts/melspecs\14\1219214.npy,128,1292
track_1220705,05/1220705.mp3,216.6,train,artifacts/melspecs\05\1220705.npy,128,1292
track_1222000,00/1222000.mp3,206.2,train,artifacts/melspecs\00\1222000.npy,128,1292
track_1222001,01/1222001.mp3,171.2,train,artifacts/melspecs\01\1222001.npy,128,1292
track_1222007,07/1222007.mp3,173.9,train,artifacts/melspecs\07\1222007.npy,128,1292
track_1222008,08/1222008.mp3,140.6,train,artifacts/melspecs\08\1222008.npy,128,1292
track_1222010,10/1222010.mp3,215.0,train,artifacts/melspecs\10\1222010.npy,128,1292
track_1222011,11/1222011.mp3,179.3,train,artifacts/melspecs\11\1222011.npy,128,1292
track_1222014,14/1222014.mp3,135.3,train,artifacts/melspecs\14\1222014.npy,128,1292
track_1226800,00/1226800.mp3,106.9,train,artifacts/melspecs\00\1226800.npy,128,1292
track_1226801,01/1226801.mp3,220.8,train,artifacts/melspecs\01\1226801.npy,128,1292
track_1227102,02/1227102.mp3,185.2,train,artifacts/melspecs\02\1227102.npy,128,1292
track_1230710,10/1230710.mp3,644.2,train,artifacts/melspecs\10\1230710.npy,128,1292
track_1230711,11/1230711.mp3,443.9,train,artifacts/melspecs\11\1230711.npy,128,1292
track_1230712,12/1230712.mp3,533.6,train,artifacts/melspecs\12\1230712.npy,128,1292
track_1230713,13/1230713.mp3,512.4,train,artifacts/melspecs\13\1230713.npy,128,1292
track_1230714,14/1230714.mp3,312.1,train,artifacts/melspecs\14\1230714.npy,128,1292
track_1230715,15/1230715.mp3,260.9,train,artifacts/melspecs\15\1230715.npy,128,1292
track_1230716,16/1230716.mp3,416.2,train,artifacts/melspecs\16\1230716.npy,128,1292
track_1231702,02/1231702.mp3,156.2,train,artifacts/melspecs\02\1231702.npy,128,1292
track_1231715,15/1231715.mp3,162.0,train,artifacts/melspecs\15\1231715.npy,128,1292
track_1234411,11/1234411.mp3,108.4,train,artifacts/melspecs\11\1234411.npy,128,1292
track_1234412,12/1234412.mp3,243.4,train,artifacts/melspecs\12\1234412.npy,128,1292
track_1234414,14/1234414.mp3,157.2,train,artifacts/melspecs\14\1234414.npy,128,1292
track_1234415,15/1234415.mp3,171.5,train,artifacts/melspecs\15\1234415.npy,128,1292
track_1234500,00/1234500.mp3,420.0,train,artifacts/melspecs\00\1234500.npy,128,1292
track_1234502,02/1234502.mp3,316.2,train,artifacts/melspecs\02\1234502.npy,128,1292
track_1235700,00/1235700.mp3,438.3,train,artifacts/melspecs\00\1235700.npy,128,1292
track_1236401,01/1236401.mp3,193.6,train,artifacts/melspecs\01\1236401.npy,128,1292
track_1236405,05/1236405.mp3,124.1,train,artifacts/melspecs\05\1236405.npy,128,1292
track_1236408,08/1236408.mp3,278.7,train,artifacts/melspecs\08\1236408.npy,128,1292
track_1239319,19/1239319.mp3,291.7,train,artifacts/melspecs\19\1239319.npy,128,1292
track_1244815,15/1244815.mp3,272.6,train,artifacts/melspecs\15\1244815.npy,128,1292
track_1244818,18/1244818.mp3,273.0,train,artifacts/melspecs\18\1244818.npy,128,1292
track_1247101,01/1247101.mp3,334.3,train,artifacts/melspecs\01\1247101.npy,128,1292
track_1247102,02/1247102.mp3,200.6,train,artifacts/melspecs\02\1247102.npy,128,1292
track_1247103,03/1247103.mp3,207.5,train,artifacts/melspecs\03\1247103.npy,128,1292
track_1247104,04/1247104.mp3,378.9,train,artifacts/melspecs\04\1247104.npy,128,1292
track_1247105,05/1247105.mp3,226.3,train,artifacts/melspecs\05\1247105.npy,128,1292
track_1247106,06/1247106.mp3,413.2,train,artifacts/melspecs\06\1247106.npy,128,1292
track_1247107,07/1247107.mp3,207.5,train,artifacts/melspecs\07\1247107.npy,128,1292
track_1247109,09/1247109.mp3,337.8,train,artifacts/melspecs\09\1247109.npy,128,1292
track_1247110,10/1247110.mp3,224.6,train,artifacts/melspecs\10\1247110.npy,128,1292
track_1247112,12/1247112.mp3,289.8,train,artifacts/melspecs\12\1247112.npy,128,1292
track_1247113,13/1247113.mp3,214.3,train,artifacts/melspecs\13\1247113.npy,128,1292
track_1247114,14/1247114.mp3,262.3,train,artifacts/melspecs\14\1247114.npy,128,1292
track_1250200,00/1250200.mp3,44.4,train,artifacts/melspecs\00\1250200.npy,128,1292
track_1250209,09/1250209.mp3,48.0,train,artifacts/melspecs\09\1250209.npy,128,1292
track_1250214,14/1250214.mp3,35.0,train,artifacts/melspecs\14\1250214.npy,128,1292
track_1250215,15/1250215.mp3,56.1,train,artifacts/melspecs\15\1250215.npy,128,1292
track_1250216,16/1250216.mp3,56.5,train,artifacts/melspecs\16\1250216.npy,128,1292
track_1250217,17/1250217.mp3,48.0,train,artifacts/melspecs\17\1250217.npy,128,1292
track_1251815,15/1251815.mp3,277.3,train,artifacts/melspecs\15\1251815.npy,128,1292
track_1253513,13/1253513.mp3,544.4,train,artifacts/melspecs\13\1253513.npy,128,1292
track_1253516,16/1253516.mp3,191.8,train,artifacts/melspecs\16\1253516.npy,128,1292
track_1254809,09/1254809.mp3,57.8,train,artifacts/melspecs\09\1254809.npy,128,1292
track_1254810,10/1254810.mp3,136.2,train,artifacts/melspecs\10\1254810.npy,128,1292
track_1254811,11/1254811.mp3,34.0,train,artifacts/melspecs\11\1254811.npy,128,1292
track_1254814,14/1254814.mp3,129.1,train,artifacts/melspecs\14\1254814.npy,128,1292
track_1254815,15/1254815.mp3,33.6,train,artifacts/melspecs\15\1254815.npy,128,1292
track_1254816,16/1254816.mp3,58.2,train,artifacts/melspecs\16\1254816.npy,128,1292
track_1254818,18/1254818.mp3,32.4,train,artifacts/melspecs\18\1254818.npy,128,1292
track_1261203,03/1261203.mp3,151.6,train,artifacts/melspecs\03\1261203.npy,128,1292
track_1261214,14/1261214.mp3,161.2,train,artifacts/melspecs\14\1261214.npy,128,1292
track_1265307,07/1265307.mp3,211.6,train,artifacts/melspecs\07\1265307.npy,128,1292
track_1265309,09/1265309.mp3,333.6,train,artifacts/melspecs\09\1265309.npy,128,1292
track_1265313,13/1265313.mp3,208.4,train,artifacts/melspecs\13\1265313.npy,128,1292
track_1265314,14/1265314.mp3,374.4,train,artifacts/melspecs\14\1265314.npy,128,1292
track_1265315,15/1265315.mp3,379.8,train,artifacts/melspecs\15\1265315.npy,128,1292
track_1265316,16/1265316.mp3,475.6,train,artifacts/melspecs\16\1265316.npy,128,1292
track_1265902,02/1265902.mp3,106.2,train,artifacts/melspecs\02\1265902.npy,128,1292
track_1265903,03/1265903.mp3,81.6,train,artifacts/melspecs\03\1265903.npy,128,1292
track_1265904,04/1265904.mp3,112.7,train,artifacts/melspecs\04\1265904.npy,128,1292
track_1265905,05/1265905.mp3,152.0,train,artifacts/melspecs\05\1265905.npy,128,1292
track_1266107,07/1266107.mp3,98.7,train,artifacts/melspecs\07\1266107.npy,128,1292
track_1266110,10/1266110.mp3,86.5,train,artifacts/melspecs\10\1266110.npy,128,1292
track_1266112,12/1266112.mp3,90.1,train,artifacts/melspecs\12\1266112.npy,128,1292
track_1266113,13/1266113.mp3,92.1,train,artifacts/melspecs\13\1266113.npy,128,1292
track_1267706,06/1267706.mp3,179.3,train,artifacts/melspecs\06\1267706.npy,128,1292
track_1270100,00/1270100.mp3,35.1,train,artifacts/melspecs\00\1270100.npy,128,1292
track_1274104,04/1274104.mp3,160.5,train,artifacts/melspecs\04\1274104.npy,128,1292
track_1276506,06/1276506.mp3,79.9,train,artifacts/melspecs\06\1276506.npy,128,1292
track_1276507,07/1276507.mp3,87.3,train,artifacts/melspecs\07\1276507.npy,128,1292
track_1277911,11/1277911.mp3,211.9,train,artifacts/melspecs\11\1277911.npy,128,1292
track_1277912,12/1277912.mp3,64.3,train,artifacts/melspecs\12\1277912.npy,128,1292
track_1277913,13/1277913.mp3,55.0,train,artifacts/melspecs\13\1277913.npy,128,1292
track_1277914,14/1277914.mp3,175.6,train,artifacts/melspecs\14\1277914.npy,128,1292
track_1277916,16/1277916.mp3,207.4,train,artifacts/melspecs\16\1277916.npy,128,1292
track_1278514,14/1278514.mp3,144.1,train,artifacts/melspecs\14\1278514.npy,128,1292
track_1278515,15/1278515.mp3,206.1,train,artifacts/melspecs\15\1278515.npy,128,1292
track_1279409,09/1279409.mp3,528.1,train,artifacts/melspecs\09\1279409.npy,128,1292
track_1279603,03/1279603.mp3,118.4,train,artifacts/melspecs\03\1279603.npy,128,1292
track_1279604,04/1279604.mp3,73.3,train,artifacts/melspecs\04\1279604.npy,128,1292
track_1279607,07/1279607.mp3,73.3,train,artifacts/melspecs\07\1279607.npy,128,1292
track_1279610,10/1279610.mp3,70.0,train,artifacts/melspecs\10\1279610.npy,128,1292
track_1279613,13/1279613.mp3,80.0,train,artifacts/melspecs\13\1279613.npy,128,1292
track_1279618,18/1279618.mp3,70.0,train,artifacts/melspecs\18\1279618.npy,128,1292
track_1282300,00/1282300.mp3,156.6,train,artifacts/melspecs\00\1282300.npy,128,1292
track_1285605,05/1285605.mp3,60.3,train,artifacts/melspecs\05\1285605.npy,128,1292
track_1285606,06/1285606.mp3,30.2,train,artifacts/melspecs\06\1285606.npy,128,1292
track_1285607,07/1285607.mp3,60.3,train,artifacts/melspecs\07\1285607.npy,128,1292
track_1285608,08/1285608.mp3,171.0,train,artifacts/melspecs\08\1285608.npy,128,1292
track_1285609,09/1285609.mp3,171.0,train,artifacts/melspecs\09\1285609.npy,128,1292
track_1288400,00/1288400.mp3,127.8,train,artifacts/melspecs\00\1288400.npy,128,1292
track_1289104,04/1289104.mp3,199.7,train,artifacts/melspecs\04\1289104.npy,128,1292
track_1290009,09/1290009.mp3,250.3,train,artifacts/melspecs\09\1290009.npy,128,1292
track_1290010,10/1290010.mp3,228.0,train,artifacts/melspecs\10\1290010.npy,128,1292
track_1290011,11/1290011.mp3,289.8,train,artifacts/melspecs\11\1290011.npy,128,1292
track_1290012,12/1290012.mp3,276.0,train,artifacts/melspecs\12\1290012.npy,128,1292
track_1290013,13/1290013.mp3,255.5,train,artifacts/melspecs\13\1290013.npy,128,1292
track_1290014,14/1290014.mp3,440.6,train,artifacts/melspecs\14\1290014.npy,128,1292
track_1290015,15/1290015.mp3,214.3,train,artifacts/melspecs\15\1290015.npy,128,1292
track_1290017,17/1290017.mp3,303.5,train,artifacts/melspecs\17\1290017.npy,128,1292
track_1290018,18/1290018.mp3,351.5,train,artifacts/melspecs\18\1290018.npy,128,1292
track_1290019,19/1290019.mp3,255.5,train,artifacts/melspecs\19\1290019.npy,128,1292
track_1290419,19/1290419.mp3,168.8,train,artifacts/melspecs\19\1290419.npy,128,1292
track_1293701,01/1293701.mp3,137.5,train,artifacts/melspecs\01\1293701.npy,128,1292
track_1293705,05/1293705.mp3,30.1,train,artifacts/melspecs\05\1293705.npy,128,1292
track_1293707,07/1293707.mp3,186.9,train,artifacts/melspecs\07\1293707.npy,128,1292
